"weevil"	"sex"	"date"	"time"	"season"	"tree"	"body_length"	"num_mates"	"total_cop"	"mean_fit"	"rel_fit"	"neigh_mean_blength"	"sex_ratio"	"density"	"dummy"	"region"
"93"	"M"	"30/11/2013"	"11:45:00"	"pre"	"31"	39.1	2	2	0.617905675459632	3.23673997412678	34.6533333333333	0.538461538461538	13	"b"	"a"
"114"	"M"	"30/11/2013"	"11:45:00"	"pre"	"31"	34.19	0	0	0.617905675459632	0	35.4716666666667	0.538461538461538	13	"b"	"c"
"75"	"M"	"30/11/2013"	"11:45:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	35.8533333333333	0.538461538461538	13	"c"	"c"
"95"	"M"	"30/11/2013"	"11:45:00"	"pre"	"31"	31.36	2	2	0.617905675459632	3.23673997412678	35.9433333333333	0.538461538461538	13	"a"	"c"
"81"	"M"	"30/11/2013"	"11:45:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	36.7783333333333	0.538461538461538	13	"a"	"c"
"109"	"M"	"30/11/2013"	"13:05:00"	"pre"	"52"	42.55	0	0	0.617905675459632	0	27.425	0.555555555555556	9	"c"	"b"
"99"	"M"	"30/11/2013"	"13:05:00"	"pre"	"52"	27.27	0	0	0.617905675459632	0	31.245	0.555555555555556	9	"c"	"a"
"86"	"M"	"30/11/2013"	"13:05:00"	"pre"	"52"	29.47	0	0	0.617905675459632	0	30.695	0.555555555555556	9	"a"	"b"
"122"	"M"	"30/11/2013"	"13:05:00"	"pre"	"52"	29.65	0	0	0.617905675459632	0	30.65	0.555555555555556	9	"b"	"b"
"123"	"M"	"30/11/2013"	"13:05:00"	"pre"	"52"	23.31	0	0	0.617905675459632	0	32.235	0.555555555555556	9	"a"	"b"
"128"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	39.93	1	2	0.617905675459632	1.61836998706339	34.47625	0.529411764705882	17	"c"	"b"
"93"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	39.1	0	0	0.617905675459632	0	34.58	0.529411764705882	17	"b"	"c"
"68"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	57.56	1	1	0.617905675459632	1.61836998706339	32.2725	0.529411764705882	17	"a"	"b"
"126"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	29.67	2	2	0.617905675459632	3.23673997412678	35.75875	0.529411764705882	17	"a"	"c"
"127"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	33.31	2	4	0.617905675459632	3.23673997412678	35.30375	0.529411764705882	17	"b"	"b"
"81"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	26.35	3	4	0.617905675459632	4.85510996119017	36.17375	0.529411764705882	17	"c"	"c"
"75"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	31.9	1	1	0.617905675459632	1.61836998706339	35.48	0.529411764705882	17	"b"	"c"
"95"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	35.5475	0.529411764705882	17	"a"	"a"
"96"	"M"	"01/12/2013"	"08:34:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	36.1475	0.529411764705882	17	"b"	"b"
"109"	"M"	"01/12/2013"	"10:00:00"	"pre"	"53"	42.55	0	0	0.617905675459632	0	34.945	0.75	4	"c"	"b"
"129"	"M"	"01/12/2013"	"10:00:00"	"pre"	"53"	45.71	0	0	0.617905675459632	0	33.365	0.75	4	"c"	"a"
"130"	"M"	"01/12/2013"	"10:00:00"	"pre"	"53"	24.18	0	0	0.617905675459632	0	44.13	0.75	4	"b"	"c"
"132"	"M"	"01/12/2013"	"10:00:00"	"pre"	"52"	39.65	0	0	0.617905675459632	0	41.2433333333333	0.571428571428571	7	"c"	"c"
"110"	"M"	"01/12/2013"	"10:00:00"	"pre"	"52"	48.66	2	3	0.617905675459632	3.23673997412678	38.24	0.571428571428571	7	"a"	"c"
"99"	"M"	"01/12/2013"	"10:00:00"	"pre"	"52"	27.27	0	0	0.617905675459632	0	45.37	0.571428571428571	7	"c"	"b"
"103"	"M"	"01/12/2013"	"10:00:00"	"pre"	"52"	47.8	0	0	0.617905675459632	0	38.5266666666667	0.571428571428571	7	"b"	"c"
"82"	"M"	"01/12/2013"	"11:40:00"	"pre"	"5"	48.37	2	2	0.617905675459632	3.23673997412678	32.982	0.6	10	"b"	"b"
"89"	"M"	"01/12/2013"	"11:40:00"	"pre"	"5"	49.7	0	0	0.617905675459632	0	32.716	0.6	10	"b"	"b"
"150"	"M"	"01/12/2013"	"11:40:00"	"pre"	"5"	28.21	1	1	0.617905675459632	1.61836998706339	37.014	0.6	10	"c"	"a"
"133"	"M"	"01/12/2013"	"11:40:00"	"pre"	"5"	34.03	0	0	0.617905675459632	0	35.85	0.6	10	"a"	"a"
"116"	"M"	"01/12/2013"	"11:40:00"	"pre"	"5"	29.93	0	0	0.617905675459632	0	36.67	0.6	10	"b"	"c"
"11"	"M"	"01/12/2013"	"11:40:00"	"pre"	"5"	23.04	0	0	0.617905675459632	0	38.048	0.6	10	"a"	"b"
"134"	"M"	"02/12/2013"	"14:00:00"	"pre"	"5"	56.17	0	0	0.617905675459632	0	36.9	0.8	5	"a"	"c"
"133"	"M"	"02/12/2013"	"14:00:00"	"pre"	"5"	34.03	0	0	0.617905675459632	0	44.28	0.8	5	"a"	"c"
"89"	"M"	"02/12/2013"	"14:00:00"	"pre"	"5"	49.7	0	0	0.617905675459632	0	39.0566666666667	0.8	5	"b"	"c"
"135"	"M"	"02/12/2013"	"14:00:00"	"pre"	"5"	26.97	0	0	0.617905675459632	0	46.6333333333333	0.8	5	"c"	"a"
"128"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	39.93	2	2	0.617905675459632	3.23673997412678	32.75	0.727272727272727	11	"c"	"b"
"95"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	33.9742857142857	0.727272727272727	11	"c"	"c"
"114"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	34.19	0	0	0.617905675459632	0	33.57	0.727272727272727	11	"b"	"b"
"136"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	33.79	0	0	0.617905675459632	0	33.6271428571429	0.727272727272727	11	"c"	"c"
"93"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	39.1	0	0	0.617905675459632	0	32.8685714285714	0.727272727272727	11	"b"	"b"
"96"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	34.66	0.727272727272727	11	"a"	"c"
"81"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	34.69	0.727272727272727	11	"a"	"a"
"137"	"M"	"02/12/2013"	"15:25:00"	"pre"	"31"	37.9	0	0	0.617905675459632	0	33.04	0.727272727272727	11	"b"	"a"
"99"	"M"	"02/12/2013"	"17:06:00"	"pre"	"52"	27.27	1	1	0.617905675459632	1.61836998706339	46.2225	0.714285714285714	7	"a"	"b"
"31"	"M"	"02/12/2013"	"17:06:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	43.0875	0.714285714285714	7	"b"	"b"
"103"	"M"	"02/12/2013"	"17:06:00"	"pre"	"52"	47.8	0	0	0.617905675459632	0	41.09	0.714285714285714	7	"b"	"a"
"140"	"M"	"02/12/2013"	"17:06:00"	"pre"	"52"	57.63	0	0	0.617905675459632	0	38.6325	0.714285714285714	7	"a"	"b"
"132"	"M"	"02/12/2013"	"17:06:00"	"pre"	"52"	39.65	0	0	0.617905675459632	0	43.1275	0.714285714285714	7	"c"	"b"
"139"	"M"	"02/12/2013"	"17:06:00"	"pre"	"53"	30.5	0	0	0.617905675459632	0	45.71	0.666666666666667	3	"c"	"a"
"129"	"M"	"02/12/2013"	"17:06:00"	"pre"	"53"	45.71	0	0	0.617905675459632	0	30.5	0.666666666666667	3	"c"	"c"
"140"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	57.63	1	3	0.617905675459632	1.61836998706339	31.9133333333333	0.769230769230769	13	"a"	"c"
"110"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	48.66	1	1	0.617905675459632	1.61836998706339	32.91	0.769230769230769	13	"c"	"a"
"31"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	39.81	1	1	0.617905675459632	1.61836998706339	33.8933333333333	0.769230769230769	13	"b"	"c"
"103"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	47.8	2	2	0.617905675459632	3.23673997412678	33.0055555555556	0.769230769230769	13	"a"	"b"
"145"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	28.23	1	1	0.617905675459632	1.61836998706339	35.18	0.769230769230769	13	"b"	"a"
"146"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	19.51	0	0	0.617905675459632	0	36.1488888888889	0.769230769230769	13	"c"	"c"
"147"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	20.72	0	0	0.617905675459632	0	36.0144444444444	0.769230769230769	13	"b"	"c"
"108"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	28.77	1	1	0.617905675459632	1.61836998706339	35.12	0.769230769230769	13	"c"	"a"
"60"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	30.83	0	0	0.617905675459632	0	34.8911111111111	0.769230769230769	13	"c"	"a"
"59"	"M"	"03/12/2013"	"08:55:00"	"pre"	"52"	22.89	0	0	0.617905675459632	0	35.7733333333333	0.769230769230769	13	"b"	"a"
"129"	"M"	"03/12/2013"	"08:55:00"	"pre"	"53"	45.71	0	0	0.617905675459632	0	37.51	0.5	4	"b"	"c"
"141"	"M"	"03/12/2013"	"08:55:00"	"pre"	"53"	37.51	0	0	0.617905675459632	0	45.71	0.5	4	"b"	"a"
"93"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	39.1	1	1	0.617905675459632	1.61836998706339	30.74	0.615384615384615	13	"c"	"a"
"95"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	31.36	2	2	0.617905675459632	3.23673997412678	31.8457142857143	0.615384615384615	13	"c"	"b"
"81"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	26.35	1	1	0.617905675459632	1.61836998706339	32.5614285714286	0.615384615384615	13	"a"	"b"
"128"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	30.6214285714286	0.615384615384615	13	"b"	"a"
"96"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	26.56	1	2	0.617905675459632	1.61836998706339	32.5314285714286	0.615384615384615	13	"c"	"b"
"114"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	34.19	0	0	0.617905675459632	0	31.4414285714286	0.615384615384615	13	"a"	"b"
"148"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	32.77	0.615384615384615	13	"c"	"b"
"75"	"M"	"03/12/2013"	"11:08:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	31.7685714285714	0.615384615384615	13	"c"	"b"
"82"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	48.37	1	1	0.617905675459632	1.61836998706339	37.5325	0.9	10	"a"	"a"
"134"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	56.17	0	0	0.617905675459632	0	36.5575	0.9	10	"a"	"b"
"89"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	49.7	1	1	0.617905675459632	1.61836998706339	37.36625	0.9	10	"c"	"a"
"45"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	39.08	0	0	0.617905675459632	0	38.69375	0.9	10	"a"	"b"
"150"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	28.21	1	2	0.617905675459632	1.61836998706339	40.0525	0.9	10	"c"	"b"
"11"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	23.04	0	0	0.617905675459632	0	40.69875	0.9	10	"b"	"a"
"74"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	43.06	0	0	0.617905675459632	0	38.19625	0.9	10	"a"	"a"
"133"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	34.03	0	0	0.617905675459632	0	39.325	0.9	10	"b"	"b"
"135"	"M"	"03/12/2013"	"12:37:00"	"pre"	"5"	26.97	0	0	0.617905675459632	0	40.2075	0.9	10	"c"	"a"
"11"	"M"	"04/12/2013"	"13:30:00"	"pre"	"5"	23.04	1	1	0.617905675459632	1.61836998706339	40.0575	0.625	8	"a"	"b"
"133"	"M"	"04/12/2013"	"13:30:00"	"pre"	"5"	34.03	1	1	0.617905675459632	1.61836998706339	37.31	0.625	8	"c"	"b"
"134"	"M"	"04/12/2013"	"13:30:00"	"pre"	"5"	56.17	0	0	0.617905675459632	0	31.775	0.625	8	"c"	"a"
"135"	"M"	"04/12/2013"	"13:30:00"	"pre"	"5"	26.97	0	0	0.617905675459632	0	39.075	0.625	8	"b"	"c"
"74"	"M"	"04/12/2013"	"13:30:00"	"pre"	"5"	43.06	0	0	0.617905675459632	0	35.0525	0.625	8	"c"	"b"
"93"	"M"	"04/12/2013"	"14:48:00"	"pre"	"31"	39.1	0	0	0.617905675459632	0	32.8575	0.714285714285714	7	"a"	"b"
"136"	"M"	"04/12/2013"	"14:48:00"	"pre"	"31"	33.79	0	0	0.617905675459632	0	34.185	0.714285714285714	7	"c"	"b"
"81"	"M"	"04/12/2013"	"14:48:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	36.045	0.714285714285714	7	"c"	"c"
"128"	"M"	"04/12/2013"	"14:48:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	32.65	0.714285714285714	7	"c"	"a"
"95"	"M"	"04/12/2013"	"14:48:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	34.7925	0.714285714285714	7	"a"	"a"
"82"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	48.37	2	2	0.617905675459632	3.23673997412678	34.9285714285714	0.615384615384615	13	"a"	"c"
"89"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	49.7	1	2	0.617905675459632	1.61836998706339	34.7385714285714	0.615384615384615	13	"b"	"b"
"150"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	28.21	1	1	0.617905675459632	1.61836998706339	37.8085714285714	0.615384615384615	13	"b"	"b"
"134"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	56.17	2	2	0.617905675459632	3.23673997412678	33.8142857142857	0.615384615384615	13	"a"	"c"
"11"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	23.04	1	2	0.617905675459632	1.61836998706339	38.5471428571429	0.615384615384615	13	"a"	"b"
"135"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	26.97	1	1	0.617905675459632	1.61836998706339	37.9857142857143	0.615384615384615	13	"b"	"c"
"116"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	29.93	1	1	0.617905675459632	1.61836998706339	37.5628571428571	0.615384615384615	13	"b"	"b"
"90"	"M"	"06/12/2013"	"08:26:00"	"pre"	"5"	30.48	1	1	0.617905675459632	1.61836998706339	37.4842857142857	0.615384615384615	13	"c"	"b"
"96"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	31.055	0.75	12	"b"	"b"
"75"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	30.3875	0.75	12	"a"	"b"
"95"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	31.36	0	0	0.617905675459632	0	30.455	0.75	12	"a"	"b"
"128"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	29.38375	0.75	12	"b"	"c"
"81"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	26.35	1	1	0.617905675459632	1.61836998706339	31.08125	0.75	12	"c"	"c"
"73"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	22.61	0	0	0.617905675459632	0	31.54875	0.75	12	"c"	"b"
"161"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	39.74	1	1	0.617905675459632	1.61836998706339	29.4075	0.75	12	"a"	"c"
"162"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	22.76	0	0	0.617905675459632	0	31.53	0.75	12	"c"	"a"
"136"	"M"	"06/12/2013"	"09:50:00"	"pre"	"31"	33.79	0	0	0.617905675459632	0	30.15125	0.75	12	"b"	"c"
"99"	"M"	"06/12/2013"	"11:20:00"	"pre"	"52"	27.27	1	2	0.617905675459632	1.61836998706339	28.6825	0.5	10	"c"	"c"
"112"	"M"	"06/12/2013"	"11:20:00"	"pre"	"52"	29.43	0	0	0.617905675459632	0	28.1425	0.5	10	"c"	"b"
"132"	"M"	"06/12/2013"	"11:20:00"	"pre"	"52"	39.65	2	4	0.617905675459632	3.23673997412678	25.5875	0.5	10	"c"	"b"
"59"	"M"	"06/12/2013"	"11:20:00"	"pre"	"52"	22.89	1	1	0.617905675459632	1.61836998706339	29.7775	0.5	10	"c"	"a"
"163"	"M"	"06/12/2013"	"11:20:00"	"pre"	"52"	22.76	1	1	0.617905675459632	1.61836998706339	29.81	0.5	10	"b"	"b"
"166"	"M"	"06/12/2013"	"11:20:00"	"pre"	"53"	20.71	1	1	0.617905675459632	1.61836998706339	30.845	0.5	6	"b"	"b"
"130"	"M"	"06/12/2013"	"11:20:00"	"pre"	"53"	24.18	0	0	0.617905675459632	0	29.11	0.5	6	"b"	"b"
"141"	"M"	"06/12/2013"	"11:20:00"	"pre"	"53"	37.51	0	0	0.617905675459632	0	22.445	0.5	6	"c"	"b"
"167"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	35.51	1	1	0.617905675459632	1.61836998706339	38.5891666666667	0.65	20	"c"	"c"
"169"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	51.51	1	2	0.617905675459632	1.61836998706339	37.2558333333333	0.65	20	"a"	"c"
"168"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	34.19	2	2	0.617905675459632	3.23673997412678	38.6991666666667	0.65	20	"a"	"b"
"74"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	43.06	1	1	0.617905675459632	1.61836998706339	37.96	0.65	20	"b"	"a"
"134"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	56.17	1	1	0.617905675459632	1.61836998706339	36.8675	0.65	20	"b"	"a"
"150"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	28.21	1	2	0.617905675459632	1.61836998706339	39.1975	0.65	20	"b"	"c"
"90"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	30.48	1	2	0.617905675459632	1.61836998706339	39.0083333333333	0.65	20	"a"	"a"
"11"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	23.04	1	2	0.617905675459632	1.61836998706339	39.6283333333333	0.65	20	"c"	"c"
"116"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	29.93	1	2	0.617905675459632	1.61836998706339	39.0541666666667	0.65	20	"a"	"a"
"82"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	48.37	1	1	0.617905675459632	1.61836998706339	37.5175	0.65	20	"a"	"b"
"35"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	34.38	0	0	0.617905675459632	0	38.6833333333333	0.65	20	"a"	"c"
"89"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	49.7	0	0	0.617905675459632	0	37.4066666666667	0.65	20	"c"	"a"
"133"	"M"	"07/12/2013"	"08:34:00"	"pre"	"5"	34.03	0	0	0.617905675459632	0	38.7125	0.65	20	"b"	"a"
"75"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	31.9	0	0	0.617905675459632	0	27.0914285714286	0.666666666666667	12	"b"	"a"
"172"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	23.03	1	1	0.617905675459632	1.61836998706339	28.3585714285714	0.666666666666667	12	"c"	"c"
"173"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	26.12	1	1	0.617905675459632	1.61836998706339	27.9171428571429	0.666666666666667	12	"b"	"b"
"96"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	27.8542857142857	0.666666666666667	12	"b"	"a"
"128"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	25.9442857142857	0.666666666666667	12	"c"	"c"
"148"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	28.0928571428571	0.666666666666667	12	"b"	"c"
"81"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	27.8842857142857	0.666666666666667	12	"b"	"c"
"162"	"M"	"07/12/2013"	"10:15:00"	"pre"	"31"	22.76	0	0	0.617905675459632	0	28.3971428571429	0.666666666666667	12	"c"	"c"
"175"	"M"	"07/12/2013"	"11:28:00"	"pre"	"52"	34.88	1	1	0.617905675459632	1.61836998706339	29.43	0.666666666666667	3	"c"	"c"
"112"	"M"	"07/12/2013"	"11:28:00"	"pre"	"52"	29.43	1	1	0.617905675459632	1.61836998706339	34.88	0.666666666666667	3	"a"	"a"
"132"	"M"	"08/12/2013"	"13:00:00"	"pre"	"52"	39.65	1	1	0.617905675459632	1.61836998706339	32.9233333333333	0.571428571428571	7	"b"	"a"
"31"	"M"	"08/12/2013"	"13:00:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	32.87	0.571428571428571	7	"a"	"a"
"178"	"M"	"08/12/2013"	"13:00:00"	"pre"	"52"	24.08	2	2	0.617905675459632	3.23673997412678	38.1133333333333	0.571428571428571	7	"a"	"c"
"175"	"M"	"08/12/2013"	"13:00:00"	"pre"	"52"	34.88	0	0	0.617905675459632	0	34.5133333333333	0.571428571428571	7	"b"	"b"
"176"	"M"	"08/12/2013"	"13:00:00"	"pre"	"53"	27.42	0	0	0.617905675459632	0	42.4	0.666666666666667	3	"a"	"a"
"174"	"M"	"08/12/2013"	"13:00:00"	"pre"	"53"	42.4	0	0	0.617905675459632	0	27.42	0.666666666666667	3	"b"	"a"
"81"	"M"	"08/12/2013"	"14:20:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	31.736	0.666666666666667	9	"a"	"b"
"95"	"M"	"08/12/2013"	"14:20:00"	"pre"	"31"	31.36	1	2	0.617905675459632	1.61836998706339	30.734	0.666666666666667	9	"b"	"b"
"128"	"M"	"08/12/2013"	"14:20:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	29.02	0.666666666666667	9	"b"	"b"
"148"	"M"	"08/12/2013"	"14:20:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	32.028	0.666666666666667	9	"c"	"c"
"162"	"M"	"08/12/2013"	"14:20:00"	"pre"	"31"	22.76	0	0	0.617905675459632	0	32.454	0.666666666666667	9	"c"	"c"
"161"	"M"	"08/12/2013"	"14:20:00"	"pre"	"31"	39.74	0	0	0.617905675459632	0	29.058	0.666666666666667	9	"a"	"b"
"169"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	51.51	2	3	0.617905675459632	3.23673997412678	38.78	0.727272727272727	11	"c"	"b"
"167"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	35.51	1	1	0.617905675459632	1.61836998706339	41.0657142857143	0.727272727272727	11	"a"	"a"
"134"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	56.17	0	0	0.617905675459632	0	38.1142857142857	0.727272727272727	11	"a"	"a"
"150"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	28.21	1	1	0.617905675459632	1.61836998706339	42.1085714285714	0.727272727272727	11	"c"	"a"
"116"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	29.93	0	0	0.617905675459632	0	41.8628571428571	0.727272727272727	11	"a"	"c"
"82"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	48.37	0	0	0.617905675459632	0	39.2285714285714	0.727272727272727	11	"b"	"b"
"168"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	34.19	0	0	0.617905675459632	0	41.2542857142857	0.727272727272727	11	"b"	"a"
"45"	"M"	"08/12/2013"	"15:32:00"	"pre"	"5"	39.08	1	1	0.617905675459632	1.61836998706339	40.5557142857143	0.727272727272727	11	"a"	"a"
"178"	"M"	"09/12/2013"	"08:35:00"	"pre"	"52"	24.08	0	0	0.617905675459632	0	32.0975	0.833333333333333	6	"b"	"a"
"182"	"M"	"09/12/2013"	"08:35:00"	"pre"	"52"	39.97	0	0	0.617905675459632	0	28.125	0.833333333333333	6	"c"	"c"
"183"	"M"	"09/12/2013"	"08:35:00"	"pre"	"52"	21.19	0	0	0.617905675459632	0	32.82	0.833333333333333	6	"a"	"c"
"176"	"M"	"09/12/2013"	"08:35:00"	"pre"	"52"	27.42	0	0	0.617905675459632	0	31.2625	0.833333333333333	6	"b"	"b"
"31"	"M"	"09/12/2013"	"08:35:00"	"pre"	"52"	39.81	0	0	0.617905675459632	0	28.165	0.833333333333333	6	"a"	"c"
"174"	"M"	"09/12/2013"	"08:35:00"	"pre"	"53"	42.4	1	3	0.617905675459632	1.61836998706339	20.71	0.5	4	"c"	"a"
"166"	"M"	"09/12/2013"	"08:35:00"	"pre"	"53"	20.71	0	0	0.617905675459632	0	42.4	0.5	4	"c"	"c"
"81"	"M"	"09/12/2013"	"10:30:00"	"pre"	"31"	26.35	0	0	0.617905675459632	0	30.46	0.8	5	"c"	"c"
"128"	"M"	"09/12/2013"	"10:30:00"	"pre"	"31"	39.93	0	0	0.617905675459632	0	25.9333333333333	0.8	5	"a"	"a"
"148"	"M"	"09/12/2013"	"10:30:00"	"pre"	"31"	24.89	0	0	0.617905675459632	0	30.9466666666667	0.8	5	"c"	"b"
"96"	"M"	"09/12/2013"	"10:30:00"	"pre"	"31"	26.56	0	0	0.617905675459632	0	30.39	0.8	5	"c"	"b"
"167"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	35.51	0	0	0.617905675459632	0	35.7277777777778	0.625	16	"b"	"b"
"150"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	28.21	1	1	0.617905675459632	1.61836998706339	36.5388888888889	0.625	16	"c"	"a"
"35"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	34.38	0	0	0.617905675459632	0	35.8533333333333	0.625	16	"a"	"c"
"82"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	48.37	1	1	0.617905675459632	1.61836998706339	34.2988888888889	0.625	16	"a"	"c"
"168"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	34.19	1	1	0.617905675459632	1.61836998706339	35.8744444444444	0.625	16	"b"	"a"
"90"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	30.48	2	3	0.617905675459632	3.23673997412678	36.2866666666667	0.625	16	"b"	"b"
"169"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	51.51	2	3	0.617905675459632	3.23673997412678	33.95	0.625	16	"a"	"a"
"74"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	43.06	1	1	0.617905675459632	1.61836998706339	34.8888888888889	0.625	16	"b"	"c"
"187"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	26.51	1	1	0.617905675459632	1.61836998706339	36.7277777777778	0.625	16	"c"	"c"
"188"	"M"	"09/12/2013"	"11:38:00"	"pre"	"5"	24.84	0	0	0.617905675459632	0	36.9133333333333	0.625	16	"c"	"a"
"90"	"M"	"10/12/2013"	"13:17:00"	"pre"	"5"	30.48	1	1	0.617905675459632	1.61836998706339	51.51	0.5	4	"a"	"b"
"169"	"M"	"10/12/2013"	"13:17:00"	"pre"	"5"	51.51	0	0	0.617905675459632	0	30.48	0.5	4	"c"	"b"
